customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
2294-DMMUS,0,1,1,62,1,1,0,0,0,0,1,1,1,70.45,4300.45,0
0872-JCPIB,0,0,0,17,1,1,1,0,0,0,0,1,0,65.75,1111.2,0
3055-MJDSB,0,0,0,9,0,0,0,0,0,0,0,0,1,24.6,190.1,0
9091-WTUUY,0,1,1,64,1,0,1,0,1,1,1,0,0,69.25,4447.75,0
1618-CFHME,0,0,0,2,1,1,0,0,0,0,0,0,1,75.9,143.35,1
3165-HDOEW,0,1,1,1,1,0,0,0,0,0,0,0,1,45.85,45.85,1
6581-NQCBA,0,1,0,16,0,0,0,0,0,1,1,1,1,49.95,810.2,1
7115-IRDHS,0,1,0,72,1,1,0,0,0,0,0,0,0,24.65,1830.05,0
8496-DMZUK,0,0,0,30,1,1,1,1,1,0,0,0,0,90.4,2820.65,0
2040-VZIKE,0,1,0,49,1,1,1,0,0,0,1,1,1,100.85,4847.35,0
9068-VPWQQ,0,1,0,61,1,1,1,0,1,1,0,1,0,75.35,4729.3,0
0178-SZBHO,0,1,1,47,1,1,0,1,0,0,1,0,0,87.2,4017.45,0
0384-RVBPI,0,0,0,20,1,0,1,0,1,0,0,1,0,64.4,1398.6,0
1689-MRZQR,0,1,1,34,1,0,0,0,0,0,1,0,0,78.3,2564.3,1
1299-AURJA,0,1,1,70,1,1,0,0,0,0,0,0,0,24.7,1685.9,0
4525-VZCZG,0,0,1,54,1,0,1,1,0,1,1,1,1,105.85,5826.65,0
1543-LLLFT,1,1,0,61,1,1,0,1,1,1,1,0,1,98.3,6066.55,0
5835-BEQEU,0,0,0,3,1,1,0,0,0,0,0,0,1,76.95,228.4,1
2788-CJQAQ,0,0,0,13,1,0,0,0,0,0,0,0,0,19.45,270.2,0
5565-FILXA,1,0,0,16,1,1,0,0,0,0,1,1,1,96.15,1529.2,1
0319-QZTCO,0,1,1,3,1,0,0,1,0,0,1,0,1,58.7,168.6,0
2120-SMPEX,0,0,0,25,1,0,0,0,0,0,0,0,1,20.15,536.35,0
0096-FCPUF,0,0,0,30,1,1,1,0,0,0,0,1,1,64.5,1888.45,0
0668-OGMHD,0,1,0,21,0,0,1,0,0,0,0,0,0,28.5,629.35,0
5552-ZNFSJ,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,1
2223-KAGMX,0,0,0,15,1,0,0,0,0,0,0,0,0,19.4,289.3,1
6507-ZJSUR,1,1,0,23,1,0,0,0,0,0,1,1,1,90.45,2117.25,0
9408-HRXRK,0,1,1,45,1,1,1,1,0,0,1,1,1,105.15,4730.9,0
5593-SUAOO,0,1,1,24,1,1,0,1,1,0,0,0,0,83.15,2033.05,0
7321-PKUYW,0,0,0,11,1,1,0,0,0,1,1,0,0,90.15,987.95,1
2833-SLKDQ,0,0,0,1,1,0,0,0,0,0,0,0,0,45.05,45.05,1
6766-HFKLA,0,1,0,56,1,1,0,0,1,1,1,1,0,103.2,5744.35,0
7595-EUIVN,0,0,0,1,1,0,0,1,0,0,0,0,0,75.8,75.8,1
7617-EYGLW,0,0,0,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0
2026-TGDHM,0,0,0,7,1,0,0,0,0,0,0,1,1,79.3,523.15,1
9220-ZNKJI,1,1,0,55,1,0,0,0,1,1,1,0,0,88.8,4805.3,0
4030-VPZBD,0,0,0,2,0,0,0,0,0,1,0,0,1,30.9,59.05,1
2226-ICFDO,0,1,1,72,1,1,1,0,1,1,1,1,1,85.9,6110.75,0
0723-VSOBE,1,0,0,45,0,0,0,0,0,0,0,1,0,34.2,1596.6,0
5529-GIBVH,0,0,0,47,1,0,0,0,0,0,0,0,0,20.15,1046.2,0
4187-CINZD,1,0,0,46,1,0,0,1,0,0,1,1,0,95.25,4424.2,1
9992-UJOEL,0,0,0,2,1,0,0,1,0,0,0,0,1,50.3,92.75,0
4741-WWJQZ,0,1,0,2,1,0,1,0,0,1,0,0,1,80.15,194.55,0
6625-UTXEW,0,1,0,12,1,0,0,1,0,0,0,0,1,51.25,612.1,0
6818-WOBHJ,1,1,0,68,1,1,0,1,0,0,0,1,1,89.6,6127.6,1
6244-BESBM,0,1,1,69,1,0,0,0,0,1,1,1,1,95.2,6671.7,0
1004-0ZNR,1,0,1,56,1,0,1,0,0,0,1,1,0,94.8,5264.3,0
1251-STYSZ,1,0,0,4,1,1,1,0,0,0,0,0,1,80.25,303.7,0
2612-PHGOX,0,1,0,64,1,1,0,1,1,1,1,0,1,76.1,4818.8,0
2408-TZMJL,0,1,0,59,1,1,1,1,1,0,1,1,1,110.15,6448.05,1
8480-PPONV,0,1,1,62,1,1,1,1,1,1,1,1,0,115.55,7159.05,0
8780-IHCRN,0,1,1,63,1,1,0,0,0,0,0,0,0,24.65,1574.5,0
4598-ZADCK,0,0,0,53,0,0,1,1,1,1,1,0,1,53.6,2879.2,0
1257-SXUXQ,0,1,1,5,1,0,0,0,0,0,0,0,0,19.45,86.05,0
9681-KYGYB,1,1,0,49,1,1,1,1,1,0,0,0,1,88.2,4159.45,0
7182-OVLBJ,0,1,1,62,1,1,1,0,0,0,1,1,1,101.15,6638.35,0
5095-ETBRJ,0,1,0,55,1,0,1,1,0,1,0,0,0,56.8,3112.05,0
7005-CYUIL,1,1,0,71,1,0,1,1,1,1,1,0,1,99.4,7168.25,0
4821-WQOYN,0,1,1,72,1,0,0,0,0,0,0,0,1,20.1,1326.25,0
4730-AWNAU,0,1,1,36,0,0,1,0,1,1,1,1,0,60.7,2234.55,0
3452-FLHYD,0,1,0,25,1,0,0,0,0,0,0,0,1,20.95,495.15,0
2388-LAESQ,1,1,0,72,1,1,1,1,1,1,1,1,1,114.85,8317.95,0
9531-NSBMR,0,0,0,36,1,0,0,0,0,0,0,0,1,19.25,679.8,0
6260-ONULR,0,0,0,1,1,0,0,0,0,0,1,1,1,62.8,62.8,0
4389-UEFCZ,0,1,0,72,1,1,1,0,1,0,1,1,1,105.5,7544,0
8711-LOBKY,0,1,1,59,1,0,0,0,0,0,0,0,0,19.85,1188.25,0
9134-CEQMF,1,1,0,7,1,0,0,0,0,0,1,1,1,89.5,676.7,1
8985-OOPOS,0,0,0,1,1,0,0,0,1,1,1,1,0,74.1,74.1,0
8800-ZKRFW,0,1,1,30,1,1,0,1,1,1,1,1,1,107.5,3242.5,0
2616-FLVQC,0,0,0,64,1,0,0,0,0,0,0,0,0,19.55,1240.15,0
9968-FFVVH,0,0,0,63,1,1,1,1,1,1,0,0,0,68.8,4111.35,0
3108-PCCGG,1,1,0,72,1,1,1,1,1,0,1,1,0,84.45,5899.85,0
7993-PYKOF,0,1,0,8,1,0,1,0,0,0,0,0,0,75,632.95,1
8390-FESFV,0,0,0,62,1,1,0,1,1,1,1,1,0,84.5,5193.2,0
3022-BEXHZ,0,1,1,67,1,1,0,1,1,1,1,1,1,111.2,7530.8,0
5027-XWQHA,0,0,0,6,1,0,0,0,0,0,0,0,0,44.75,270.95,1
6248-TKCQV,0,1,1,70,1,1,1,0,0,1,1,1,1,80.6,5460.2,0
6729-GDNGC,1,0,0,20,1,0,0,0,0,0,1,0,0,80.7,1614.2,0
6198-ZFIOJ,0,0,0,5,1,1,0,0,0,0,0,0,0,75.6,402.5,0
5989-OMNJE,0,1,1,24,0,0,1,1,1,0,1,1,0,57.6,1367.75,0
4566-QVRRW,0,1,0,11,1,0,0,0,0,0,0,0,1,44.05,483.7,1
1291-CUOCY,0,1,0,72,1,1,0,1,1,1,1,1,1,110.6,7962.2,0
9795-SHUHB,0,1,1,66,1,0,1,1,0,1,0,0,1,58.2,3810.8,0
3230-IUALN,0,1,1,45,1,0,1,0,1,1,1,1,1,81,3533.6,0
0042-RLHYP,0,1,1,69,1,0,0,0,0,0,0,0,0,19.7,1396.9,0
8519-IMDHU,1,1,0,15,1,1,0,0,0,0,0,1,1,85.6,1345.55,1
4945-RVMTE,0,0,0,28,1,0,0,0,1,0,1,0,1,59.55,1646.45,0
0201-OAMXR,0,0,0,70,1,1,1,1,1,1,1,1,0,115.55,8127.6,1
1866-NXPSP,0,0,0,36,1,0,1,1,1,1,0,1,1,75.55,2680.15,0
3372-KWFBM,1,0,0,16,1,1,0,0,0,0,1,0,1,86.6,1281,1
7831-QGOXH,0,0,0,18,1,1,0,0,0,0,1,0,1,85.2,1553.9,1
6393-WRYZE,0,1,0,34,1,1,0,0,0,0,1,1,1,97.65,3207.55,1
3941-XTSKM,0,1,1,42,0,0,0,1,1,0,0,1,1,45.1,2049.05,0
1661-CZBAU,0,0,0,48,1,1,1,0,0,1,0,1,1,70.95,3629.2,0
6599-RCLCJ,0,1,0,47,1,1,0,1,1,1,1,1,1,109.55,5124.55,1
9831-BPFRI,0,1,1,39,1,1,0,1,1,1,0,0,1,89.55,3474.45,1
5158-RIVOP,0,1,1,11,1,0,0,0,0,0,0,0,0,20.9,202.3,0
9788-YTFGE,0,0,0,7,1,0,0,0,0,0,0,0,1,19.95,147.5,0
9277-JOOMO,0,0,0,3,1,1,0,0,0,0,0,0,0,24.6,86.35,0
1907-YLNYW,0,0,0,8,1,0,1,0,1,0,0,1,1,66.7,579,0
1725-MIMXW,0,0,1,1,1,0,0,0,0,0,0,0,1,19.45,19.45,1
8947-YRTDV,0,1,1,32,1,0,1,1,1,0,0,1,0,94.8,3131.55,0
3161-ONRWK,0,1,1,60,1,0,1,1,1,1,0,0,1,65.85,3928.3,0
0114-RSRRW,0,1,0,10,1,0,0,0,0,0,0,0,1,19.95,187.75,0
4565-NLZBV,0,1,0,71,1,1,0,0,0,0,0,0,1,24.65,1710.15,0
0031-PVLZI,0,1,1,4,1,0,0,0,0,0,0,0,0,20.35,76.35,1
7206-GZCDC,1,0,0,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1
6682-VCIXC,0,1,1,43,0,0,1,1,0,1,1,0,1,51.25,2151.6,0
4791-QRGMF,0,1,0,59,1,1,0,0,1,0,1,1,1,99.5,5961.1,1
6475-VHUIZ,0,1,0,23,1,0,0,0,1,1,0,0,0,54.25,1221.55,0
3910-MRQOY,0,1,0,72,1,0,0,0,0,0,0,0,0,19.4,1496.45,0
0661-WCQNQ,0,1,0,22,1,0,1,0,0,1,0,0,1,56.25,1292.2,0
7537-RBWEA,0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,0
4656-CAURT,0,0,0,69,1,1,0,0,0,0,0,0,0,23.95,1713.1,0
0121-SNYRK,0,0,0,50,0,0,1,0,0,1,0,0,1,35.4,1748.9,0
1768-ZAIFU,1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,1
4671-LXRDQ,0,0,0,2,1,0,0,0,0,0,0,0,1,45,96.45,1
3733-LSYCE,0,1,0,15,1,0,0,1,0,0,0,0,0,75.35,1114.55,0
6265-FRMTQ,0,0,0,31,1,0,0,0,0,0,0,0,0,20.4,609.1,0
1934-SJVJK,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,1
3838-OZURD,0,1,0,66,1,1,0,1,1,0,1,1,1,105,7133.25,1
1371-DWPAZ,0,1,1,0,0,0,1,1,1,1,1,0,0,56.05, ,0
9269-CQOOL,0,0,1,3,1,0,0,0,0,0,1,0,1,54.7,169.45,1
2017-CCBLH,0,0,0,8,1,0,0,0,0,0,0,0,0,20,141.6,0
7690-KPNCU,0,1,1,64,1,0,1,0,1,0,1,1,1,73.05,4688.65,0
0536-BGFMZ,0,1,0,28,1,0,0,0,0,0,0,0,0,20.5,563.05,0
2293-IJWPS,0,1,0,57,1,1,0,0,1,0,1,1,1,100.75,5985,0
2845-HSJCY,0,1,1,14,1,1,0,0,1,0,0,1,1,87.25,1258.6,1
5469-NUJUR,0,0,0,19,1,0,0,0,0,0,0,0,1,19.95,373.5,0
1184-PJVDB,0,1,0,10,1,0,0,0,0,0,1,0,1,79.95,857.2,1
2625-TRCZQ,0,1,0,51,0,0,0,1,0,0,1,1,1,49.65,2553.35,0
4102-HLENU,0,1,0,67,1,1,1,1,1,0,0,0,0,65.65,4322.85,0
7266-GSSJX,0,1,1,11,1,0,0,0,0,0,0,0,1,20.45,250.8,0
7722-VJRQD,0,1,1,72,0,0,1,0,1,1,1,1,0,60.95,4549.05,0
7073-QETQY,0,1,1,66,1,0,0,0,0,0,0,0,1,20.35,1359.5,0
9415-DPEWS,0,0,0,18,1,1,0,0,0,1,1,0,1,88.35,1639.3,1
5624-RYAMH,0,0,0,9,1,0,0,0,0,0,0,0,1,19.5,178.85,0
0196-JTUQI,0,0,0,9,1,1,0,0,0,0,0,0,1,75.2,633.85,0
7130-YXBRO,0,1,0,48,1,1,1,1,1,0,1,1,1,111.45,5315.1,0
9272-LSVYH,0,0,0,10,1,0,0,0,0,0,0,0,0,70.15,735.5,0
7943-RQCHR,0,0,0,9,1,1,0,0,0,0,1,1,1,94.75,889.9,1
3793-MMFUH,1,0,0,13,1,1,0,0,0,0,1,1,1,95.05,1290,1
3249-ZPQRG,0,0,0,4,1,1,0,1,0,0,0,0,0,78.45,330.05,1
2568-BRGYX,0,0,0,4,1,0,0,0,0,0,0,0,1,70.2,237.95,1
3084-DOWLE,0,1,0,72,1,1,1,1,1,1,1,1,0,92,6474.4,0
1084-MNSMJ,0,1,1,51,1,0,1,1,1,1,1,1,0,85.5,4421.95,0
7721-JXEAW,0,1,0,59,0,0,0,1,0,0,0,1,1,41.05,2452.7,1
7249-WBIYX,0,1,0,10,1,1,0,0,0,0,1,0,1,85.6,813.85,1
4238-HFHSN,1,1,0,61,1,1,0,1,0,0,0,0,1,82.15,4904.85,0
6250-CGGUN,0,0,0,54,1,0,1,0,1,1,0,0,0,84.4,4484.05,0
5478-JJVZK,0,0,0,33,1,1,1,1,0,0,0,0,1,60.9,2033.85,0
7596-IIWYC,0,0,0,27,1,0,0,0,0,0,0,0,1,20.25,538.2,0
6567-HOOPW,1,0,0,1,1,0,0,0,0,0,1,0,1,79.2,79.2,1
9793-WECQC,0,0,0,23,1,0,0,1,0,0,1,1,0,95.3,2192.9,0
4291-HPAXL,0,0,1,1,1,0,0,0,0,0,0,0,0,19.85,19.85,0
8999-YPYBV,0,1,1,45,1,0,1,1,1,1,1,1,1,84.35,3858.05,0
1839-FBNFR,0,1,1,39,1,0,0,0,0,0,0,0,1,19.85,854.8,0
3164-AALRN,0,0,0,5,1,0,0,0,1,0,1,1,1,70,347.4,1
3071-MVJCD,0,1,1,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,0
1697-BCSHV,0,1,1,58,1,1,0,1,0,0,1,0,1,66.8,3970.4,0
0562-KBDVM,0,0,0,70,0,0,1,1,1,1,0,0,1,44.6,3058.15,0
1131-SUEKT,0,1,1,61,1,0,0,1,0,1,1,1,1,98.45,6145.2,0
3717-OEAUQ,0,0,0,2,1,0,0,0,0,0,0,0,0,70.7,129.2,0
4538-WNTMJ,0,1,1,46,1,1,0,0,0,0,0,0,0,24.95,1165.9,0
3334-CTHOL,0,0,0,1,1,1,0,0,0,0,0,0,1,49.95,49.95,1
4704-ERYFC,0,1,0,22,1,0,0,0,0,0,0,0,1,69.25,1554,1
9432-RUVSL,0,0,0,48,1,0,1,0,1,1,1,1,1,102.5,4904.25,0
8060-HIWJJ,0,0,0,64,1,1,0,1,1,1,1,1,0,86.55,5632.55,0
7684-XSZIY,0,1,1,72,1,1,0,0,0,0,0,0,0,24.3,1643.25,0
9089-UOWJG,0,1,1,12,1,0,0,0,1,0,1,0,1,58.35,740.55,0
8621-MNIHH,1,1,0,34,1,1,0,1,1,0,0,1,1,94.25,3217.55,1
8039-ACLPL,0,1,1,72,1,0,1,1,1,0,0,1,0,68.75,4888.2,0
9885-AIBVB,0,1,0,29,1,1,0,1,1,0,0,0,1,85.8,2440.25,0
1934-MKPXS,0,1,1,33,1,0,0,0,0,0,0,0,0,20.1,620.55,0
2592-YKDIF,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0
2272-JKMSI,0,1,1,62,1,1,0,1,1,1,1,1,1,110.8,6840.95,0
0471-LVHGK,0,1,0,41,1,1,0,0,1,0,1,1,1,73,3001.2,1
9518-RWHZL,0,0,0,64,1,1,0,0,1,0,1,1,1,100.05,6254.2,1
8714-CTZJW,0,0,0,4,1,0,0,0,1,0,0,1,1,82.85,319.6,0
3569-EDBPQ,0,0,0,24,1,1,1,0,0,1,0,0,1,84.35,1938.05,0
3131-NWVFJ,0,1,1,14,1,0,0,0,0,0,0,0,0,19.55,294.5,0
7521-YXVZY,0,0,1,3,1,0,0,0,0,0,0,0,0,19.95,58.3,0
5419-CONWX,1,0,0,4,1,0,0,1,1,0,1,1,1,99.8,442.85,1
6240-EURKS,0,0,1,18,0,0,0,0,0,0,0,1,1,35,553,1
2373-NTKOD,0,0,0,8,1,0,0,0,0,0,1,1,1,66.25,546.45,0
1970-KKFWL,0,0,0,35,1,1,0,0,0,0,0,0,0,23.3,797.1,0
6960-HVYXR,0,0,0,1,1,1,0,0,0,0,0,0,0,76,76,1
9337-SRRNI,0,0,1,66,1,1,0,0,0,0,0,0,1,25.3,1673.8,0
0895-UADGO,0,0,1,8,0,0,1,0,0,1,0,1,1,44.55,343.45,0
5678-VFNEQ,0,1,0,71,1,1,1,0,1,0,1,1,1,104.1,7412.25,0
5977-CKHON,0,1,1,43,1,1,0,0,1,0,0,1,1,92.55,4039,0
7024-OHCCK,1,0,0,2,1,1,0,0,0,0,1,1,1,93.85,170.85,1
2692-BUCFV,1,0,0,29,1,0,0,1,1,0,1,1,1,101.45,2948.6,0
7861-UVUFT,0,1,0,15,1,0,0,0,1,0,1,0,1,84.3,1308.4,1
1830-GGFNM,0,1,1,65,1,1,1,1,1,1,0,0,0,94.55,6078.75,0
5302-BDJNT,0,0,0,35,1,1,0,0,1,1,1,0,0,95.5,3418.2,0
5223-UZAVK,0,0,0,64,1,0,1,1,0,0,1,1,1,100.3,6603.8,0
4859-ZSRDZ,0,1,1,58,0,0,0,0,1,1,1,1,1,55.5,3166.9,0
5651-WYIPH,1,0,0,18,1,0,0,1,0,0,0,0,1,49.85,865.75,0
9350-VLHMB,0,1,1,67,1,1,0,1,0,0,0,1,1,89.55,6373.1,0
3498-LZGQZ,0,1,1,63,1,0,0,0,0,0,0,0,1,19.15,1177.05,0
8785-CJSHH,0,1,0,60,1,1,0,1,0,0,1,1,1,99.8,5985.75,0
5357-TZHPP,1,0,0,9,1,1,0,0,0,0,0,1,1,84.4,732.5,1
3870-SPZSI,0,1,1,70,1,1,1,1,1,1,1,1,1,113.05,7869.05,0
0680-DFNNY,0,1,0,15,1,1,0,0,1,0,1,1,1,101.1,1504.05,1
7560-QRBXH,0,0,1,48,1,0,0,0,0,0,0,0,0,19.95,936.7,0
7077-XJMET,0,1,0,12,1,0,0,0,1,1,1,1,1,74.15,741.4,0
8752-GHJFU,1,1,0,71,1,1,1,1,1,1,0,0,1,92,6585.2,0
6896-SRVYQ,1,0,0,44,1,0,0,0,1,0,0,0,0,73.85,3122.4,0
7767-UXAGJ,0,0,0,1,1,1,0,0,0,0,0,0,1,50.45,50.45,1
4652-ODEVH,0,1,1,45,1,1,0,0,0,0,0,0,0,24.45,1088.25,0
6510-UPNKS,0,0,0,23,1,1,0,0,0,0,0,0,0,24.8,615.35,0
6718-BDGHG,0,1,0,43,1,1,0,0,0,1,1,0,1,64.85,2908.2,0
9046-DQMTP,0,0,0,35,1,0,0,0,0,0,0,0,0,20.75,739.9,0
6439-LAJXL,0,1,0,9,1,0,1,1,0,1,1,0,1,68.95,593.85,0
1571-SAVHK,0,0,0,12,1,1,0,0,0,1,1,1,1,99.95,1132.75,1
9052-VKDUW,1,1,0,65,1,1,1,1,1,0,1,1,1,109.4,7227.45,0
9546-CQJSU,0,0,0,2,1,1,0,0,1,0,1,0,1,91.4,193.6,1
1666-JZPZT,0,0,0,27,1,1,0,0,0,0,0,0,0,49,1291.35,0
5777-KJIRB,0,0,0,40,1,0,0,0,1,0,0,0,1,50.25,2023.55,0
0506-LVNGN,1,0,0,5,1,0,0,0,1,0,0,0,1,75.55,349.65,1
7677-SJJJK,0,1,1,8,1,0,0,0,0,0,0,0,0,19.9,153.95,0
2480-EJWYP,1,1,0,58,1,1,0,1,0,0,1,1,1,97.8,5458.8,0
3253-HKOKL,0,1,1,52,1,0,1,0,1,0,1,1,0,100.3,5244.45,0
7055-HNEOJ,0,1,0,3,1,0,0,0,1,1,0,0,1,55.8,154.55,0
5514-YQENT,0,0,1,41,1,0,1,1,1,1,1,1,1,111.15,4507.15,0
3211-AAPKX,0,0,0,20,1,1,0,0,0,1,1,1,1,98.55,2031.95,0
8445-DNBAE,0,0,1,1,1,1,0,0,0,0,0,0,1,50.05,50.05,0
2951-QOQTK,0,0,1,4,1,1,0,0,0,1,0,0,0,80.8,332.45,1
2958-NHPPS,0,0,0,23,1,0,0,0,0,0,0,0,0,20.85,473.9,0
6806-YDEUL,1,0,0,6,1,0,0,0,0,0,0,0,0,19.5,106.8,0
1735-XMJVH,0,1,1,8,1,0,0,0,0,0,0,0,1,19.35,152.6,0
6890-PFRQX,0,0,0,18,1,1,1,0,1,0,1,0,0,69.5,1199.4,0
0222-CNVPT,1,0,0,52,0,0,1,0,0,0,1,1,1,48.8,2555.05,0
5899-OUVKV,0,0,0,31,1,0,0,1,0,0,1,1,1,94.5,2979.2,0
8681-ICONS,0,1,1,29,1,0,0,0,0,0,0,0,1,20.65,654.85,0
1621-YNCJH,0,1,0,36,1,1,1,1,1,1,0,1,1,106.05,3834.4,0
3473-XIIIT,0,1,0,16,1,1,0,1,0,0,1,1,1,100,1534.75,1
6362-QHAFM,0,1,0,42,1,1,0,0,1,1,1,1,1,108.3,4586.15,0
7893-IXHRQ,0,0,0,1,1,0,0,0,0,0,0,0,0,20.55,20.55,1
3070-BDOQC,0,0,0,60,1,0,0,1,1,0,1,1,1,99.65,5941.05,0
2952-QAYZF,0,0,0,5,1,1,0,1,1,0,0,0,1,85.3,424.15,1
6234-PFPXL,0,1,0,22,1,1,1,0,0,1,1,0,0,95.9,2234.95,0
9824-QCJPK,0,1,0,36,1,0,0,0,0,0,0,0,0,20,666.75,0
4763-PGDPO,0,0,0,4,1,0,0,0,0,0,0,0,0,70.4,281,1
4283-IVYCI,0,0,0,9,1,0,1,0,0,1,0,1,0,64.95,547.8,0
1866-OBPNR,0,1,1,1,1,0,0,1,0,0,0,0,0,74.6,74.6,0
8205-MQUGY,0,1,1,12,1,0,1,0,0,0,0,0,1,49.2,571.15,0
8970-ANWXO,0,0,0,23,1,1,0,0,0,1,1,1,1,73.75,1756.6,0
9480-BQJEI,0,0,0,62,1,1,1,1,0,0,0,1,1,92.3,5731.45,0
5394-SVGJV,0,0,0,37,1,1,0,0,0,1,1,1,0,98.8,3475.55,1
6979-TNDEU,0,0,0,8,1,0,0,0,0,0,0,0,0,19.2,156.85,0
9777-WJJPR,0,1,0,31,1,1,0,0,1,0,1,0,0,88.65,2683.2,0
9283-LZQOH,0,1,1,13,1,1,0,0,0,0,0,0,1,74.4,896.75,1
7079-QRCBC,0,0,0,24,1,1,0,0,1,0,1,1,1,98.75,2407.3,1
9495-SKLKD,0,1,1,45,1,1,0,1,1,0,0,1,1,95.95,4456.65,0
6048-UWKAL,1,1,0,69,1,1,0,1,0,1,1,1,0,105.4,6998.95,0
5067-DGXLL,0,0,0,2,1,0,0,0,0,0,0,0,0,20.25,36.8,0
5469-CTCWN,0,1,1,61,1,1,1,1,0,0,1,1,1,106,6547.7,1
9851-QXEEQ,0,0,0,41,1,1,0,1,1,0,1,1,1,104.7,4346.4,1
6281-FKEWS,0,0,0,44,0,0,0,0,1,0,1,1,1,49.05,2265,0
8898-KASCD,0,0,0,39,0,0,0,0,1,1,0,0,0,35.55,1309.15,0
9242-TKFSV,0,1,1,72,0,0,1,1,1,1,1,1,1,65.1,4754.3,0
9290-SHCMB,1,0,0,13,1,0,0,0,1,0,1,1,1,96.85,1235.55,0
0743-HNPFG,0,1,1,51,1,0,1,1,0,1,0,1,1,69.75,3562.5,0
2277-BKJKN,1,1,0,71,1,0,0,1,1,0,1,1,1,99.2,7213.75,0
9809-IMGCQ,1,0,0,22,1,1,0,0,0,0,1,1,1,96.7,2082.95,1
5208-HFSBT,0,0,0,2,1,0,0,1,0,1,0,0,1,55.05,102.75,1
5035-PGZXH,0,0,0,56,1,1,0,1,1,0,1,1,1,106.8,5914.4,0
8695-WDYEA,0,0,0,1,1,0,1,0,0,0,0,0,0,51.25,51.25,0
6543-JXSOO,0,1,1,23,1,0,1,1,0,1,0,0,1,57.75,1282.85,0
8016-ZMGMO,1,1,0,66,1,1,0,1,1,0,1,0,1,70.85,4738.85,0
8605-ITULD,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0
3254-YRILK,1,0,0,19,1,1,0,1,0,0,1,0,1,88.2,1775.8,1
6416-YJTTB,0,0,0,11,1,0,1,0,1,0,0,0,1,79.5,795.65,0
2667-WYLWJ,0,1,1,8,1,0,0,0,0,0,0,0,1,19.75,145,1
4472-VESGY,0,1,1,52,1,1,1,1,1,0,0,1,0,98.15,4993.4,0
3195-TQDZX,0,0,0,3,1,0,0,0,0,0,0,0,1,20.25,61.45,0
3128-YOVTD,0,1,1,51,1,0,1,1,0,0,0,0,1,79.15,4018.55,0
0529-ONKER,1,0,0,15,1,1,0,0,0,0,0,0,0,75.65,1146.65,1
1728-CXQBE,1,1,0,64,1,1,0,1,1,0,0,1,1,94.25,6081.4,0
7041-TXQJH,0,0,0,37,0,0,0,0,1,0,0,1,1,40.2,1478.85,0
5014-GSOUQ,0,0,0,13,1,0,0,0,0,0,0,0,0,19.95,243.65,0
5724-BIDBU,0,1,0,49,1,1,1,0,0,0,0,0,1,55.35,2633.95,0
0481-SUMCB,1,0,0,45,1,1,0,0,1,0,1,1,1,102.15,4735.35,0
1769-GRUIK,0,0,0,18,1,0,0,0,0,0,0,0,1,71.1,1247.75,0
5240-IJOQT,1,0,0,1,1,1,0,0,0,0,0,0,1,74.7,74.7,1
8819-WFGGJ,0,1,0,68,0,0,1,0,1,0,1,1,1,54.1,3794.5,0
7427-AUFPY,0,0,0,54,1,0,0,0,0,0,0,0,0,19.65,1008.7,0
2811-POVEX,1,1,1,23,1,0,0,1,1,0,0,1,1,88.45,2130.55,0
1092-GANHU,0,0,0,17,1,0,0,0,1,0,0,0,1,76.65,1313.55,1
7898-PDWQE,0,1,0,71,1,1,1,1,1,1,0,1,0,80.4,5727.15,0
9972-EWRJS,0,1,1,67,1,0,0,0,0,0,0,0,1,19.25,1372.9,0
9314-IJWSQ,0,1,1,14,1,1,0,0,0,0,1,0,1,84.8,1203.9,0
0661-XEYAN,1,0,0,1,0,0,0,0,0,0,0,0,1,25.8,25.8,1
5799-JRCZO,0,0,1,63,1,0,0,0,0,0,0,0,0,19.5,1215.1,0
1921-KYSAY,0,0,0,41,1,1,0,0,1,1,0,1,1,68.6,2877.05,0
6198-RTPMF,0,1,0,17,1,1,0,0,0,0,1,1,0,92.6,1579.7,0
2924-KHUVI,0,1,0,56,1,1,1,0,0,0,1,1,1,100.55,5514.95,0
1925-GMVBW,0,0,0,5,1,0,0,0,0,0,0,0,0,20.55,96.1,0
7881-EVUAD,0,0,0,2,0,0,1,1,0,0,0,1,1,42.6,72.4,1
6184-DYUOB,0,1,0,3,1,0,0,0,0,0,0,0,1,19.6,55.25,0
9207-ZPANB,0,0,0,37,1,1,1,1,1,1,0,0,0,67.45,2443.3,0
5766-XQXMQ,0,0,0,29,1,0,1,1,1,0,0,1,1,68.85,1970.5,1
9327-QSDED,0,0,0,8,1,0,0,0,0,0,0,0,0,43.55,335.4,0
